name;cvc5-runtime;cvc5-result;z3-runtime;z3-result;z3-noodler-c0f3244-runtime;z3-noodler-c0f3244-result;z3-noodler-6e14cda-runtime;z3-noodler-6e14cda-result;z3-noodler-59658f7-runtime;z3-noodler-59658f7-result;z3-noodler-e8a4269-runtime;z3-noodler-e8a4269-result;z3-noodler-daa40de-runtime;z3-noodler-daa40de-result
../formulae/QF_S/20230329-woorpje-lu/track03/03_track_193.smt2;0.2; sat;0.08; sat;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
../formulae/QF_S/20230329-woorpje-lu/track03/03_track_120.smt2;0.02; sat;0.05; sat;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO
../formulae/QF_S/20230329-woorpje-lu/track03/03_track_75.smt2;TO;TO;TO;TO;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
../formulae/QF_S/20230329-woorpje-lu/track03/03_track_165.smt2;0.15; sat;0.19; sat;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO
../formulae/QF_S/20230329-woorpje-lu/track03/03_track_137.smt2;0.16; sat;0.13; sat;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO
../formulae/QF_S/20230329-woorpje-lu/track03/03_track_191.smt2;0.33; sat;1.65; sat;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO
../formulae/QF_S/20230329-woorpje-lu/track03/03_track_171.smt2;0.2; sat;TO;TO;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
../formulae/QF_S/20230329-woorpje-lu/track03/03_track_185.smt2;0.06; sat;0.04; sat;3.32; sat;3.89; sat;3.14; sat;3.7; sat;3.84; sat
../formulae/QF_S/20230329-woorpje-lu/track03/03_track_87.smt2;0.11; sat;0.06; sat;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO
../formulae/QF_S/20230329-woorpje-lu/track03/03_track_112.smt2;0.11; sat;0.04; sat;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO
../formulae/QF_S/20230329-woorpje-lu/track03/03_track_37.smt2;0.01; unsat;0.02; unsat;0.02; unsat;0.03; unsat;0.02; unsat;0.03; unsat;0.03; unsat
../formulae/QF_S/20230329-woorpje-lu/track03/03_track_71.smt2;TO;TO;0.06; sat;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO
../formulae/QF_S/20230329-woorpje-lu/track03/03_track_163.smt2;0.23; sat;2.14; sat;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO
../formulae/QF_S/20230329-woorpje-lu/track03/03_track_83.smt2;0.53; sat;0.34; sat;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
../formulae/QF_S/20230329-woorpje-lu/track03/03_track_66.smt2;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;ERR;ERR;TO;TO
../formulae/QF_S/20230329-woorpje-lu/track03/03_track_115.smt2;0.09; sat;0.11; sat;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO
../formulae/QF_S/20230329-woorpje-lu/track03/03_track_200.smt2;1.0; sat;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO
../formulae/QF_S/20230329-woorpje-lu/track03/03_track_84.smt2;0.47; sat;41.55; sat;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
../formulae/QF_S/20230329-woorpje-lu/track03/03_track_168.smt2;0.13; sat;0.15; sat;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO
../formulae/QF_S/20230329-woorpje-lu/track03/03_track_28.smt2;0.0; unsat;0.02; unsat;0.03; unsat;0.03; unsat;0.02; unsat;0.04; unsat;0.03; unsat
../formulae/QF_S/20230329-woorpje-lu/track03/03_track_63.smt2;TO;TO;3.57; sat;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO
../formulae/QF_S/20230329-woorpje-lu/track03/03_track_129.smt2;0.08; sat;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO
../formulae/QF_S/20230329-woorpje-lu/track03/03_track_56.smt2;0.13; sat;0.14; sat;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO
../formulae/QF_S/20230329-woorpje-lu/track03/03_track_9.smt2;0.0; unsat;0.01; unsat;0.03; unsat;0.04; unsat;0.04; unsat;0.03; unsat;0.02; unsat
../formulae/QF_S/20230329-woorpje-lu/track03/03_track_49.smt2;TO;TO;0.08; sat;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
../formulae/QF_S/20230329-woorpje-lu/track03/03_track_154.smt2;TO;TO;0.12; sat;TO;TO;TO;TO;TO;TO;ERR;ERR;TO;TO
../formulae/QF_S/20230329-woorpje-lu/track03/03_track_130.smt2;0.11; sat;0.09; sat;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO
../formulae/QF_S/20230329-woorpje-lu/track03/03_track_21.smt2;0.01; unsat;0.03; unsat;0.01; unsat;0.01; unsat;0.04; unsat;0.01; unsat;0.01; unsat
../formulae/QF_S/20230329-woorpje-lu/track03/03_track_101.smt2;0.05; sat;0.05; sat;6.4; sat;5.77; sat;6.52; sat;6.32; sat;6.2; sat
../formulae/QF_S/20230329-woorpje-lu/track03/03_track_95.smt2;0.02; sat;0.04; sat;0.04; sat;0.05; sat;0.01; sat;0.03; sat;0.02; sat
../formulae/QF_S/20230329-woorpje-lu/track03/03_track_76.smt2;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO
../formulae/QF_S/20230329-woorpje-lu/track03/03_track_139.smt2;0.65; sat;0.21; sat;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO
../formulae/QF_S/20230329-woorpje-lu/track03/03_track_122.smt2;0.09; sat;0.09; sat;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO
../formulae/QF_S/20230329-woorpje-lu/track03/03_track_106.smt2;0.01; sat;0.04; sat;0.04; sat;0.04; sat;0.01; sat;0.04; sat;0.03; sat
../formulae/QF_S/20230329-woorpje-lu/track03/03_track_125.smt2;0.13; sat;0.06; sat;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO
../formulae/QF_S/20230329-woorpje-lu/track03/03_track_147.smt2;0.03; sat;0.06; sat;2.87; sat;2.45; sat;2.59; sat;3.08; sat;2.41; sat
../formulae/QF_S/20230329-woorpje-lu/track03/03_track_132.smt2;0.17; sat;0.16; sat;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO
../formulae/QF_S/20230329-woorpje-lu/track03/03_track_19.smt2;0.01; unsat;0.02; unsat;0.03; unsat;0.02; unsat;0.05; unsat;0.03; unsat;0.02; unsat
../formulae/QF_S/20230329-woorpje-lu/track03/03_track_140.smt2;0.27; sat;0.23; sat;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO
../formulae/QF_S/20230329-woorpje-lu/track03/03_track_4.smt2;0.03; unsat;0.01; unsat;0.02; unsat;0.04; unsat;0.04; unsat;0.03; unsat;0.02; unsat
../formulae/QF_S/20230329-woorpje-lu/track03/03_track_145.smt2;0.89; sat;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO
../formulae/QF_S/20230329-woorpje-lu/track03/03_track_15.smt2;0.0; unsat;0.02; unsat;0.03; unsat;0.03; unsat;0.01; unsat;0.04; unsat;0.03; unsat
../formulae/QF_S/20230329-woorpje-lu/track03/03_track_188.smt2;0.04; sat;0.03; sat;5.35; sat;5.95; sat;5.63; sat;5.67; sat;5.45; sat
../formulae/QF_S/20230329-woorpje-lu/track03/03_track_169.smt2;0.34; sat;0.55; sat;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
../formulae/QF_S/20230329-woorpje-lu/track03/03_track_12.smt2;0.0; unsat;0.02; unsat;0.04; unsat;0.03; unsat;0.03; unsat;0.03; unsat;0.04; unsat
../formulae/QF_S/20230329-woorpje-lu/track03/03_track_186.smt2;0.14; sat;0.08; sat;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO
../formulae/QF_S/20230329-woorpje-lu/track03/03_track_105.smt2;0.01; sat;0.02; sat;0.04; sat;0.04; sat;0.04; sat;0.02; sat;0.04; sat
../formulae/QF_S/20230329-woorpje-lu/track03/03_track_174.smt2;1.05; sat;2.86; sat;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO
../formulae/QF_S/20230329-woorpje-lu/track03/03_track_31.smt2;0.0; unsat;0.03; unsat;0.03; unsat;0.01; unsat;0.03; unsat;0.03; unsat;0.01; unsat
../formulae/QF_S/20230329-woorpje-lu/track03/03_track_2.smt2;0.01; unsat;0.03; unsat;0.02; unsat;0.03; unsat;0.04; unsat;0.04; unsat;0.03; unsat
../formulae/QF_S/20230329-woorpje-lu/track03/03_track_33.smt2;0.02; unsat;0.04; unsat;0.01; unsat;0.03; unsat;0.04; unsat;0.04; unsat;0.04; unsat
../formulae/QF_S/20230329-woorpje-lu/track03/03_track_196.smt2;0.71; sat;1.62; sat;TO;TO;ERR;ERR;TO;TO;TO;TO;ERR;ERR
../formulae/QF_S/20230329-woorpje-lu/track03/03_track_181.smt2;0.06; sat;0.15; sat;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO
../formulae/QF_S/20230329-woorpje-lu/track03/03_track_190.smt2;0.28; sat;0.09; sat;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
../formulae/QF_S/20230329-woorpje-lu/track03/03_track_65.smt2;TO;TO;TO;TO;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
../formulae/QF_S/20230329-woorpje-lu/track03/03_track_43.smt2;0.01; unsat;0.03; unsat;0.04; unsat;0.02; unsat;0.04; unsat;0.01; unsat;0.02; unsat
../formulae/QF_S/20230329-woorpje-lu/track03/03_track_22.smt2;0.01; unsat;0.02; unsat;0.03; unsat;0.02; unsat;0.01; unsat;0.02; unsat;0.03; unsat
../formulae/QF_S/20230329-woorpje-lu/track03/03_track_18.smt2;0.01; unsat;0.03; unsat;0.02; unsat;0.04; unsat;0.02; unsat;0.03; unsat;0.04; unsat
../formulae/QF_S/20230329-woorpje-lu/track03/03_track_32.smt2;0.02; unsat;0.02; unsat;0.03; unsat;0.02; unsat;0.04; unsat;0.03; unsat;0.03; unsat
../formulae/QF_S/20230329-woorpje-lu/track03/03_track_108.smt2;0.04; sat;0.04; sat;0.17; sat;0.2; sat;0.17; sat;0.19; sat;0.22; sat
../formulae/QF_S/20230329-woorpje-lu/track03/03_track_164.smt2;0.13; sat;0.05; sat;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO
../formulae/QF_S/20230329-woorpje-lu/track03/03_track_184.smt2;0.04; sat;0.07; sat;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO
../formulae/QF_S/20230329-woorpje-lu/track03/03_track_78.smt2;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;ERR;ERR
../formulae/QF_S/20230329-woorpje-lu/track03/03_track_46.smt2;TO;TO;TO;TO;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
../formulae/QF_S/20230329-woorpje-lu/track03/03_track_172.smt2;0.25; sat;0.09; sat;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
../formulae/QF_S/20230329-woorpje-lu/track03/03_track_6.smt2;0.01; unsat;0.02; unsat;0.04; unsat;0.03; unsat;0.02; unsat;0.04; unsat;0.02; unsat
../formulae/QF_S/20230329-woorpje-lu/track03/03_track_178.smt2;0.27; sat;0.04; sat;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO
../formulae/QF_S/20230329-woorpje-lu/track03/03_track_89.smt2;0.05; sat;0.04; sat;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO
../formulae/QF_S/20230329-woorpje-lu/track03/03_track_17.smt2;0.0; unsat;0.01; unsat;0.03; unsat;0.03; unsat;0.04; unsat;0.04; unsat;0.04; unsat
../formulae/QF_S/20230329-woorpje-lu/track03/03_track_126.smt2;0.03; sat;0.03; sat;0.05; sat;0.01; sat;0.04; sat;0.02; sat;0.05; sat
../formulae/QF_S/20230329-woorpje-lu/track03/03_track_128.smt2;0.04; sat;0.04; sat;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO
../formulae/QF_S/20230329-woorpje-lu/track03/03_track_67.smt2;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO
../formulae/QF_S/20230329-woorpje-lu/track03/03_track_104.smt2;0.02; sat;0.04; sat;0.01; sat;0.04; sat;0.04; sat;0.02; sat;0.03; sat
../formulae/QF_S/20230329-woorpje-lu/track02/02_track_3.smt2;TO;TO;TO;TO;TO;TO;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
../formulae/QF_S/20230329-woorpje-lu/track02/02_track_7.smt2;TO;TO;TO;TO;ERR;ERR;TO;TO;TO;TO;TO;TO;TO;TO
../formulae/QF_S/20230329-woorpje-lu/track02/02_track_6.smt2;TO;TO;99.85; sat;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO
../formulae/QF_S/20230329-woorpje-lu/track02/02_track_8.smt2;0.05; sat;0.03; sat;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO
../formulae/QF_S/20230329-woorpje-lu/track02/02_track_5.smt2;TO;TO;0.08; sat;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO
../formulae/QF_S/20230329-woorpje-lu/track02/02_track_1.smt2;TO;TO;0.4; sat;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO
../formulae/QF_S/20230329-woorpje-lu/track02/02_track_2.smt2;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO
../formulae/QF_S/20230329-woorpje-lu/track02/02_track_9.smt2;TO;TO;TO;TO;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
../formulae/QF_S/20230329-woorpje-lu/track02/02_track_4.smt2;TO;TO;TO;TO;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
../formulae/QF_S/20230329-woorpje-lu/track04/04_track_192.smt2;2.04; sat;0.05; sat;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO
../formulae/QF_S/20230329-woorpje-lu/track04/04_track_111.smt2;3.06; sat;0.23; sat;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
../formulae/QF_S/20230329-woorpje-lu/track04/04_track_171.smt2;1.39; sat;0.14; sat;ERR;ERR;TO;TO;TO;TO;TO;TO;TO;TO
../formulae/QF_S/20230329-woorpje-lu/track04/04_track_70.smt2;0.11; unsat;0.05; unsat;0.03; unsat;0.01; unsat;0.03; unsat;0.03; unsat;0.04; unsat
../formulae/QF_S/20230329-woorpje-lu/track04/04_track_99.smt2;6.41; sat;0.37; sat;ERR;ERR;ERR;ERR;TO;TO;ERR;ERR;TO;TO
../formulae/QF_S/20230329-woorpje-lu/track04/04_track_1.smt2;0.0; sat;0.03; sat;0.05; sat;0.02; sat;0.04; sat;0.02; sat;0.02; sat
../formulae/QF_S/20230329-woorpje-lu/track04/04_track_4.smt2;0.55; unsat;0.04; unsat;0.04; unsat;0.03; unsat;0.01; unsat;0.03; unsat;0.03; unsat
../formulae/QF_S/20230329-woorpje-lu/track04/04_track_158.smt2;0.16; sat;3.16; sat;ERR;ERR;TO;TO;ERR;ERR;TO;TO;ERR;ERR
../formulae/QF_S/20230329-woorpje-lu/track04/04_track_50.smt2;0.48; unsat;0.05; unsat;0.04; unsat;0.02; unsat;0.03; unsat;0.04; unsat;0.04; unsat
../formulae/QF_S/20230329-woorpje-lu/track04/04_track_94.smt2;0.07; sat;0.07; sat;0.02; sat;0.03; sat;0.04; sat;0.03; sat;0.05; sat
../formulae/QF_S/20230329-woorpje-lu/track04/04_track_189.smt2;2.97; sat;0.14; sat;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO
../formulae/QF_S/20230329-woorpje-lu/track04/04_track_3.smt2;0.07; sat;0.04; sat;0.01; sat;0.04; sat;0.02; sat;0.03; sat;0.03; sat
../formulae/QF_S/20230329-woorpje-lu/track04/04_track_129.smt2;0.07; unsat;0.04; unsat;0.02; unsat;0.04; unsat;0.03; unsat;0.01; unsat;0.04; unsat
../formulae/QF_S/20230329-woorpje-lu/track04/04_track_194.smt2;1.84; unsat;0.06; unsat;0.04; unsat;0.04; unsat;0.03; unsat;0.03; unsat;0.04; unsat
../formulae/QF_S/20230329-woorpje-lu/track04/04_track_174.smt2;2.41; sat;0.54; sat;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO
../formulae/QF_S/20230329-woorpje-lu/track04/04_track_112.smt2;0.79; sat;0.09; sat;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO
../formulae/QF_S/20230329-woorpje-lu/track04/04_track_20.smt2;0.11; sat;0.04; sat;0.04; sat;0.02; sat;0.01; sat;0.02; sat;0.02; sat
../formulae/QF_S/20230329-woorpje-lu/track04/04_track_116.smt2;0.06; unsat;0.04; unsat;0.01; unsat;0.05; unsat;0.03; unsat;0.01; unsat;0.01; unsat
../formulae/QF_S/20230329-woorpje-lu/track04/04_track_90.smt2;0.32; unsat;0.05; unsat;0.01; unsat;0.03; unsat;0.04; unsat;0.05; unsat;0.04; unsat
../formulae/QF_S/20230329-woorpje-lu/track04/04_track_149.smt2;0.08; sat;0.03; sat;0.03; sat;0.03; sat;0.03; sat;0.05; sat;0.01; sat
../formulae/QF_S/20230329-woorpje-lu/track04/04_track_100.smt2;0.09; sat;0.02; sat;0.03; sat;0.02; sat;0.03; sat;0.01; sat;0.03; sat
../formulae/QF_S/20230329-woorpje-lu/track04/04_track_82.smt2;0.15; unsat;0.05; unsat;0.04; unsat;0.02; unsat;0.02; unsat;0.02; unsat;0.05; unsat
../formulae/QF_S/20230329-woorpje-lu/track04/04_track_80.smt2;0.08; unsat;0.04; unsat;0.03; unsat;0.03; unsat;0.02; unsat;0.02; unsat;0.02; unsat
../formulae/QF_S/20230329-woorpje-lu/track04/04_track_167.smt2;0.55; unsat;0.04; unsat;0.04; unsat;0.01; unsat;0.04; unsat;0.02; unsat;0.02; unsat
../formulae/QF_S/20230329-woorpje-lu/track04/04_track_38.smt2;10.13; sat;1.03; sat;ERR;ERR;TO;TO;TO;TO;TO;TO;TO;TO
../formulae/QF_S/20230329-woorpje-lu/track04/04_track_154.smt2;0.03; unsat;0.05; unsat;0.01; unsat;0.04; unsat;0.04; unsat;0.03; unsat;0.03; unsat
../formulae/QF_S/20230329-woorpje-lu/track04/04_track_96.smt2;0.08; unsat;0.03; unsat;0.03; unsat;0.04; unsat;0.03; unsat;0.03; unsat;0.03; unsat
../formulae/QF_S/20230329-woorpje-lu/track04/04_track_11.smt2;2.04; unsat;0.08; unsat;0.02; unsat;0.04; unsat;0.02; unsat;0.03; unsat;0.04; unsat
../formulae/QF_S/20230329-woorpje-lu/track04/04_track_182.smt2;0.51; sat;0.1; sat;1.86; sat;TO;TO;TO;TO;TO;TO;0.56; sat
../formulae/QF_S/20230329-woorpje-lu/track04/04_track_61.smt2;0.27; unsat;0.06; unsat;0.04; unsat;0.04; unsat;0.04; unsat;0.01; unsat;0.03; unsat
../formulae/QF_S/20230329-woorpje-lu/track04/04_track_199.smt2;7.48; sat;0.19; sat;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO
../formulae/QF_S/20230329-woorpje-lu/track04/04_track_25.smt2;0.08; unsat;0.02; unsat;0.01; unsat;0.03; unsat;0.04; unsat;0.05; unsat;0.02; unsat
../formulae/QF_S/20230329-woorpje-lu/track04/04_track_126.smt2;1.46; unsat;0.06; unsat;0.05; unsat;0.05; unsat;0.05; unsat;0.02; unsat;0.04; unsat
../formulae/QF_S/20230329-woorpje-lu/track04/04_track_179.smt2;4.06; sat;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO
../formulae/QF_S/20230329-woorpje-lu/track04/04_track_51.smt2;0.07; unsat;0.01; unsat;0.03; unsat;0.04; unsat;0.03; unsat;0.01; unsat;0.03; unsat
../formulae/QF_S/20230329-woorpje-lu/track04/04_track_45.smt2;0.09; unsat;0.04; unsat;0.03; unsat;0.04; unsat;0.03; unsat;0.03; unsat;0.03; unsat
../formulae/QF_S/20230329-woorpje-lu/track04/04_track_196.smt2;0.06; sat;0.08; sat;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO
../formulae/QF_S/20230329-woorpje-lu/track04/04_track_77.smt2;0.15; unsat;0.04; unsat;0.04; unsat;0.02; unsat;0.05; unsat;0.04; unsat;0.03; unsat
../formulae/QF_S/20230329-woorpje-lu/track04/04_track_102.smt2;0.07; unsat;0.05; unsat;0.02; unsat;0.04; unsat;0.04; unsat;0.03; unsat;0.03; unsat
../formulae/QF_S/20230329-woorpje-lu/track04/04_track_40.smt2;1.97; sat;0.64; sat;TO;TO;ERR;ERR;ERR;ERR;ERR;ERR;TO;TO
../formulae/QF_S/20230329-woorpje-lu/track04/04_track_134.smt2;0.46; sat;0.1; sat;TO;TO;ERR;ERR;ERR;ERR;ERR;ERR;TO;TO
../formulae/QF_S/20230329-woorpje-lu/track04/04_track_115.smt2;2.53; sat;0.13; sat;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO
../formulae/QF_S/20230329-woorpje-lu/track04/04_track_175.smt2;0.11; sat;0.04; sat;0.05; sat;0.03; sat;0.02; sat;0.04; sat;0.05; sat
../formulae/QF_S/20230329-woorpje-lu/track04/04_track_101.smt2;0.25; unsat;0.03; unsat;0.04; unsat;0.03; unsat;0.05; unsat;0.02; unsat;0.04; unsat
../formulae/QF_S/20230329-woorpje-lu/track04/04_track_44.smt2;0.02; unsat;0.02; unsat;0.02; unsat;0.03; unsat;0.03; unsat;0.0; unsat;0.03; unsat
../formulae/QF_S/20230329-woorpje-lu/track04/04_track_173.smt2;0.16; unsat;0.03; unsat;0.03; unsat;0.04; unsat;0.04; unsat;0.03; unsat;0.04; unsat
../formulae/QF_S/20230329-woorpje-lu/track04/04_track_29.smt2;0.02; sat;0.01; sat;0.04; sat;0.02; sat;0.04; sat;0.01; sat;0.02; sat
../formulae/QF_S/20230329-woorpje-lu/track04/04_track_74.smt2;0.41; unsat;0.05; unsat;0.04; unsat;0.04; unsat;0.04; unsat;0.03; unsat;0.02; unsat
../formulae/QF_S/20230329-woorpje-lu/track04/04_track_130.smt2;0.26; sat;0.02; sat;0.04; sat;0.02; sat;0.04; sat;0.03; sat;0.03; sat
../formulae/QF_S/20230329-woorpje-lu/track04/04_track_84.smt2;1.57; unsat;0.05; unsat;0.03; unsat;0.03; unsat;0.02; unsat;0.02; unsat;0.06; unsat
../formulae/QF_S/20230329-woorpje-lu/track04/04_track_98.smt2;0.02; unsat;0.02; unsat;0.02; unsat;0.02; unsat;0.04; unsat;0.02; unsat;0.02; unsat
../formulae/QF_S/20230329-woorpje-lu/track04/04_track_150.smt2;0.19; unsat;0.06; unsat;0.02; unsat;0.04; unsat;0.04; unsat;0.05; unsat;0.03; unsat
../formulae/QF_S/20230329-woorpje-lu/track04/04_track_135.smt2;0.63; sat;0.05; sat;0.01; sat;0.03; sat;0.03; sat;0.01; sat;0.03; sat
../formulae/QF_S/20230329-woorpje-lu/track04/04_track_155.smt2;2.59; sat;0.05; sat;0.05; sat;0.02; sat;0.05; sat;0.05; sat;0.03; sat
../formulae/QF_S/20230329-woorpje-lu/track04/04_track_141.smt2;0.07; sat;0.02; sat;0.04; sat;0.04; sat;0.02; sat;0.04; sat;0.02; sat
../formulae/QF_S/20230329-woorpje-lu/track04/04_track_22.smt2;6.71; unsat;0.08; unsat;0.06; unsat;0.04; unsat;0.04; unsat;0.03; unsat;0.06; unsat
../formulae/QF_S/20230329-woorpje-lu/track04/04_track_197.smt2;0.44; sat;0.04; sat;0.02; sat;0.02; sat;0.03; sat;0.04; sat;0.02; sat
../formulae/QF_S/20230329-woorpje-lu/track04/04_track_42.smt2;0.2; sat;0.04; sat;0.01; sat;0.04; sat;0.03; sat;0.02; sat;0.04; sat
../formulae/QF_S/20230329-woorpje-lu/track04/04_track_138.smt2;0.44; unsat;0.07; unsat;0.05; unsat;0.04; unsat;0.03; unsat;0.02; unsat;0.05; unsat
../formulae/QF_S/20230329-woorpje-lu/track04/04_track_69.smt2;0.66; unsat;0.05; unsat;0.02; unsat;0.03; unsat;0.04; unsat;0.03; unsat;0.04; unsat
../formulae/QF_S/20230329-woorpje-lu/track04/04_track_132.smt2;0.13; sat;0.17; sat;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO
../formulae/QF_S/20230329-woorpje-lu/track04/04_track_49.smt2;0.3; sat;0.06; sat;0.08; sat;0.08; sat;0.08; sat;0.09; sat;0.09; sat
../formulae/QF_S/20230329-woorpje-lu/track04/04_track_142.smt2;0.22; sat;0.03; sat;0.02; sat;0.03; sat;0.02; sat;0.02; sat;0.02; sat
../formulae/QF_S/20230329-woorpje-lu/track04/04_track_166.smt2;0.85; unsat;0.03; unsat;0.02; unsat;0.04; unsat;0.04; unsat;0.05; unsat;0.02; unsat
../formulae/QF_S/20230329-woorpje-lu/track04/04_track_147.smt2;0.04; unsat;0.03; unsat;0.04; unsat;0.01; unsat;0.03; unsat;0.03; unsat;0.04; unsat
../formulae/QF_S/20230329-woorpje-lu/track04/04_track_85.smt2;1.29; unsat;0.05; unsat;0.02; unsat;0.04; unsat;0.04; unsat;0.04; unsat;0.04; unsat
../formulae/QF_S/20230329-woorpje-lu/track04/04_track_160.smt2;0.1; unsat;0.06; unsat;0.03; unsat;0.03; unsat;0.04; unsat;0.03; unsat;0.04; unsat
../formulae/QF_S/20230329-woorpje-lu/track04/04_track_27.smt2;0.1; unsat;0.05; unsat;0.04; unsat;0.05; unsat;0.03; unsat;0.03; unsat;0.05; unsat
../formulae/QF_S/20230329-woorpje-lu/track04/04_track_145.smt2;1.21; sat;0.05; sat;0.04; sat;0.04; sat;0.02; sat;0.03; sat;0.04; sat
../formulae/QF_S/20230329-woorpje-lu/track04/04_track_186.smt2;4.27; sat;0.37; sat;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO
../formulae/QF_S/20230329-woorpje-lu/track04/04_track_105.smt2;0.07; unsat;0.02; unsat;0.04; unsat;0.04; unsat;0.03; unsat;0.02; unsat;0.02; unsat
../formulae/QF_S/20230329-woorpje-lu/track04/04_track_118.smt2;0.52; sat;0.03; sat;0.04; sat;0.03; sat;0.05; sat;0.04; sat;0.04; sat
../formulae/QF_S/20230329-woorpje-lu/track04/04_track_7.smt2;0.01; sat;0.03; sat;0.04; sat;0.02; sat;0.03; sat;0.03; sat;0.03; sat
../formulae/QF_S/20230329-woorpje-lu/track04/04_track_41.smt2;1.05; sat;0.06; sat;0.04; sat;0.03; sat;0.04; sat;0.03; sat;0.05; sat
../formulae/QF_S/20230329-woorpje-lu/track04/04_track_159.smt2;0.24; unsat;0.01; unsat;0.04; unsat;0.05; unsat;0.04; unsat;0.04; unsat;0.03; unsat
../formulae/QF_S/20230329-woorpje-lu/track04/04_track_148.smt2;0.14; sat;0.01; sat;0.03; sat;0.03; sat;0.03; sat;0.01; sat;0.03; sat
../formulae/QF_S/20230329-woorpje-lu/track04/04_track_28.smt2;3.93; sat;0.01; sat;0.04; sat;0.05; sat;0.03; sat;0.04; sat;0.05; sat
../formulae/QF_S/20230329-woorpje-lu/track04/04_track_37.smt2;2.12; unsat;0.05; unsat;0.05; unsat;0.05; unsat;0.05; unsat;0.02; unsat;0.03; unsat
../formulae/QF_S/20230329-woorpje-lu/track04/04_track_31.smt2;0.36; unsat;0.04; unsat;0.03; unsat;0.02; unsat;0.05; unsat;0.01; unsat;0.03; unsat
../formulae/QF_S/20230329-woorpje-lu/track04/04_track_14.smt2;16.09; sat;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO
